,comment_id,video_id,author,comment_text,published_at,like_count
117,Ugyxwf-2IW-r-02Krpd4AaABAg,YZ4N8jH5R_M,@Clipsviral290,"MINI1221 top-tier! Visual crisp, transisi mulus, tensinya pas. Coba dan rasakan! 🔥",2025-11-06T18:27:47Z,0
118,UgxW9XuzzENIwXIrhIV4AaABAg,YZ4N8jH5R_M,@Army_agniveer1,"Spektakuler! MINI1221: grafis mantul, alur ngena, tiap momen berasa. Wajib kamu coba! 🌈",2025-11-06T18:27:27Z,0
119,UgxOCdTLfrbN3HyqRI94AaABAg,YZ4N8jH5R_M,@VasanthaKalam,"Sumpah, vibe MINI1221 beda! Visual hidup, cerita ngangkat mood, tegangnya bikin senyum. Worth it! 😍",2025-11-06T18:27:27Z,0
120,UgwL9Z1UkJZP-naeolN4AaABAg,YZ4N8jH5R_M,@LochanBhattarai-g4g,"❤MINI1221❤ bener-bener niat: grafis kece, ritme pas, momen serunya dapet! Pengalaman yang kudu dicicip! 🎯",2025-11-06T18:27:26Z,0
121,UgxRts7DbS9OWlQI2IB4AaABAg,YZ4N8jH5R_M,@Sharatiteem,"❤MINI1221❤ halus banget! Dari tampilan sampai pace, semuanya on point. Cobain sekarang! 🕹️",2025-11-06T18:27:24Z,0
122,UgwC7uzg9HZqqC5v_494AaABAg,YZ4N8jH5R_M,@Zoyakhan-o9j9j,"Nggak main-main—MINI1221 rapih, smooth, berkarakter. Sensasinya bikin pengen lagi! ✨",2025-11-06T18:27:24Z,0
123,Ugytfal0Kwue12EjwtJ4AaABAg,YZ4N8jH5R_M,@Sk_Gamerz_xyz,"Keren maksimal! MINI1221 itu visualnya jernih, ceritanya ngalun, sensasinya ngena. Harus coba! 🚀",2025-11-06T18:26:37Z,0
124,UgwnguJLcHRcXnyxc1l4AaABAg,YZ4N8jH5R_M,@ocmannerdrilleryooh2003,"MINI1221 bikin terpukau—desain rapi, alur enak, deg-degannya pas! Rasain sendiri! 💥",2025-11-06T18:26:36Z,0
125,UgxYZSNyNgsJ7hiwsfN4AaABAg,YZ4N8jH5R_M,@journalistmusabrian1976,"❤MINI1221❤ mantap parah—visual bening, flow mulus, momen-momennya bikin sport jantung. Gas! 🔥",2025-11-06T18:26:16Z,0
126,Ugw2W5GyIWgALvNWCkV4AaABAg,YZ4N8jH5R_M,@Mrdiablo-p1w,"Wah, MINI1221 solid! Visual tajam, transisi licin, tiap putaran bikin adrenalin naik. Let’s go! ⚡",2025-11-06T18:26:08Z,0
127,UgwBHhhd4REiEI-GWEB4AaABAg,YZ4N8jH5R_M,@SahinAktarKhan,"Sumpah, ❤MINI1221❤ bikin nagih! Visual kece, alur ngalir, sensasinya bikin deg-degan. Wajib coba! 🚀",2025-11-06T18:26:08Z,0
128,UgxEnXowRsoC1TE-Nuh4AaABAg,YZ4N8jH5R_M,@Misterbam771,"Gila, MINI1221 luar biasa! Grafis cakep, cerita nempel, tegangnya kerasa. Harus kamu rasain! ✨",2025-11-06T18:26:07Z,0
129,UgwgsFa--Bv49s-WiPp4AaABAg,YZ4N8jH5R_M,@MansaramPatil-vi-8ln,"Serius, MINI1221 mewah banget! Tampilan rapi, cerita hidup, feel-nya bikin merinding. Wajib dicoba! 🌟",2025-11-06T18:26:07Z,0
130,Ugz1EjL7mfI_ObKB-Kx4AaABAg,YZ4N8jH5R_M,@reddragonviper9484,Memang peit,2025-11-06T18:25:42Z,0
131,UgyRzul2clTxvsfGcaV4AaABAg,YZ4N8jH5R_M,@huntlufi5014,Manggil pak Bolot pasti pecah ni😂,2025-11-06T18:23:05Z,0
132,Ugy6YIWESaYfMC-tm0Z4AaABAg,YZ4N8jH5R_M,@reddragonviper9484,Di kehidupan jangan pelit,2025-11-06T18:08:50Z,0
133,Ugxwy6wId8iAIyHjeoN4AaABAg,YZ4N8jH5R_M,@rafbtcanary8193,Saya suka sama pak jarwo kalo udah ngelawak marah2. Apa lagi lawannya bang komeng. Udah sih perut sakit nahan tawa.. sehat selalu pak jarwo,2025-11-06T17:58:57Z,3
134,Ugx-sGPCqRPVfB5YwDd4AaABAg,YZ4N8jH5R_M,@saiayasaia9539,Anak pelawak cakep cakep anjir,2025-11-06T17:03:05Z,0
135,UgyIZe7MY9HNxMTKn3F4AaABAg,YZ4N8jH5R_M,@podcastpride7949,"Wkwkwk iya yang jadi pak jalal jatoh miskin nangis di gubug gw inget scene itu, menjiwai banget dia 😂",2025-11-06T16:53:02Z,0
136,Ugw1WdQS7A8Ud8w42LB4AaABAg,YZ4N8jH5R_M,@sholehaja8499,Sehat² dan semoga panjang umur pak jalal😂,2025-11-06T16:50:10Z,0
137,Ugwb8tujfqBsfiPG4L14AaABAg,YZ4N8jH5R_M,@antowiyanto3029,"Kalau ada pak jarwo atau fajar,pasti seru",2025-11-06T16:44:07Z,0
138,Ugza_ao_BlFh812KGIB4AaABAg,YZ4N8jH5R_M,@NLVNontonLagiViral,Pak jarwo makin lucu aja ah.. 😅,2025-11-06T16:28:27Z,1
139,UgzKJLUbKUk-aLNwZv54AaABAg,YZ4N8jH5R_M,@beforemondayyy,Jangan sok cool deh pak Jarwo...ibaratnya lu sdg marah sambil bawa golok aja kita bakal ktawa 😂,2025-11-06T16:18:39Z,0
140,UgzoUGF8kx6cxzIrWiB4AaABAg,YZ4N8jH5R_M,@10RRY8,Next pak oppie kumis dengan hj harunnya😬,2025-11-06T16:17:22Z,0
141,Ugy290FtJIKXCQdRkYt4AaABAg,YZ4N8jH5R_M,@PendekarHandal,"NIKAH SAMA AKU JUGA GPP IKHLAS KOK, KALO SAMA KOMEDIAN MUNGKIN PAK JARWO SEDIKIT GAK SETUJU 😂",2025-11-06T15:51:53Z,0
142,UgxEQKU9aJ7yg5Be5gN4AaABAg,YZ4N8jH5R_M,@iyandduparlira8156,Up kasus Tentara di NTT Lucky Namo yg di bunuh seniornya.,2025-11-06T15:49:03Z,0
143,UgzoBnxvRwLXllwRJi94AaABAg,YZ4N8jH5R_M,@walkerspeedgarage,wah program baru❤,2025-11-06T15:48:51Z,0
144,UgwahEG1WJn1vyXe-It4AaABAg,YZ4N8jH5R_M,@hafidpudinsaleh2833,Komedian dulu emng beda pecahnya sii😂,2025-11-06T15:42:32Z,0
145,UgwXpVSRK0va98ttrUx4AaABAg,YZ4N8jH5R_M,@mbaihaqqi1000,"Terlalu lucu nih pak jarwo😂, sehat panjang umur pak jarwo",2025-11-06T15:41:45Z,1
146,UgyghxDVBviKUS7rbFp4AaABAg,YZ4N8jH5R_M,@anjanisfchannel4969,Namanya kayak nama anak gw 😑,2025-11-06T15:15:57Z,0
147,UgyQGzMyVvaZu_QZSy14AaABAg,YZ4N8jH5R_M,@febrisulistio3811,Aki aki tantrum selalu lucu😂 wkwkwk pak jarwo pak jarwo,2025-11-06T15:13:49Z,0
148,Ugw3QuvyT6Wqwct0uo54AaABAg,YZ4N8jH5R_M,@bossgojek5046,🤣,2025-11-06T14:57:03Z,0
149,UgyfS3gnvjXjf3cTG0d4AaABAg,YZ4N8jH5R_M,@chandraaguskurnia1726,"Dilihat"" kok mereka bertiga (P. Jarwo kwat, Putri Anjani, Praz Teguh) mirip ya.. apa kalian ngelihatnya gitu juga? 😂",2025-11-06T14:55:29Z,0
150,UgwP6vFZWCh9e4a5pAh4AaABAg,YZ4N8jH5R_M,@AndriDarmawan-c4m,Hahahaha,2025-11-06T14:47:48Z,0
151,UgwmpZieEF9So06-34x4AaABAg,YZ4N8jH5R_M,@10RRY8,Sayangnya durasinya kurang lama ini😂,2025-11-06T14:43:28Z,0
152,UgwsWIbdX9iyNjKLweh4AaABAg,YZ4N8jH5R_M,@Hehehe94-r9s,Bang Pras mau kaosnya bang 😂😂,2025-11-06T14:39:51Z,0
153,UgwGUXVYuAvayYQkIsZ4AaABAg,YZ4N8jH5R_M,@Terpanah.Asmara,jarwo jarwo kwkw,2025-11-06T14:39:18Z,0
154,Ugy19ZJstSAfopLvat54AaABAg,YZ4N8jH5R_M,@turudekk4177,🔥🔥🔥,2025-11-06T14:33:25Z,0
155,UgxtoC2xkAv8uobQetB4AaABAg,YZ4N8jH5R_M,@Hafidpradana_,Wih pak jalal nih,2025-11-06T14:32:37Z,0
156,UgwZVpeJEKblpkrLa294AaABAg,YZ4N8jH5R_M,@Gyadifams992,"Sk podcast ky gini ada publik figur sma anak y, jd tonton y beda dripda yg lain",2025-11-06T14:23:33Z,0
157,UgyS98ijvvzBxLguNH94AaABAg,YZ4N8jH5R_M,@Scorpio-id,30 menit di tunggu di hari minggu bareng frimawan ya pak jarwo 1:32 😂😂😂,2025-11-06T14:23:12Z,0
158,UgyI6sQTWnt-Xl3pTRJ4AaABAg,YZ4N8jH5R_M,@hilyahanin-r4c,Undang azis gagap pras,2025-11-06T14:11:34Z,0
159,UgxPyYTifhH4gJqpYkJ4AaABAg,YZ4N8jH5R_M,@anemon12,"30:34 jangan sama komedian, jgn sama musisi. Bbg pras musisi & komedian juga 🤣",2025-11-06T14:09:19Z,1
160,Ugyt5r3hznKedC2qh0d4AaABAg,YZ4N8jH5R_M,@xcucuzgaming6852,bang komeng dong plese.....,2025-11-06T14:06:32Z,0
161,UgxvaYIG3cFj_V0MaqJ4AaABAg,YZ4N8jH5R_M,@MisinKren-yw6vm,Kurang gacor pak Jarwo klo sama anak mah,2025-11-06T13:55:51Z,2
162,Ugx8akjjrigZpgbIkPd4AaABAg,YZ4N8jH5R_M,@satriapratamagilang2599,Part paling lucu ya cerita masa lalu pak Jarwo😂,2025-11-06T13:53:51Z,1
163,UgyTQU1coMeiPUQpBYF4AaABAg,YZ4N8jH5R_M,@anemon12,Undang ebel dongg 🤣,2025-11-06T13:48:58Z,1
164,UgzTi9rSCbsV9RmhGCF4AaABAg,YZ4N8jH5R_M,@DrGaago,"Ini kocak, udah nonton 3x masih lucu",2025-11-06T13:42:20Z,1
165,UgywP7rx3-VzVn8bAvR4AaABAg,YZ4N8jH5R_M,@janeesther,🥤🍿,2025-11-06T13:42:03Z,0
166,UgwtuoGRxjVqC1TDaNZ4AaABAg,YZ4N8jH5R_M,@fajarnurhuda7522,"Berarti shooting hampir 1,5 bulan lalu ?",2025-11-06T13:35:41Z,0
167,UgxZtjVMId-5oV1BElV4AaABAg,YZ4N8jH5R_M,@MrBramSky85,"Sinetron PPT 2 2008 psti tuh, yg ada adegan pak jarwo yg td  ny kaya raya trs jatuh miskin... 😎",2025-11-06T13:28:07Z,0
168,Ugyx2WL0wd0POVIFgQF4AaABAg,YZ4N8jH5R_M,@lilinterakhir87,"Pak jarwo, komeng,bolot,jojon diem aja lucu dah .",2025-11-06T13:19:36Z,0
169,Ugw2QRfnUIVX2eVziX94AaABAg,YZ4N8jH5R_M,@EyangMain,Pak jalal sinetron PPT,2025-11-06T13:17:38Z,3
170,Ugx65yLFp_UAEgWLEmx4AaABAg,YZ4N8jH5R_M,@chaknoer5185,Ini emang ia nomer gw yg dari tahun 2015 juga sama tiap hari banyak yg telpon sehari bisa 5 nomer yg berbeda,2025-11-06T13:12:56Z,0
171,UgznKngETd5CzuodFPV4AaABAg,YZ4N8jH5R_M,@paradise-vb6em,Undang gjls min,2025-11-06T13:12:11Z,0
172,UgxAIUJmfdOt9v4h60N4AaABAg,YZ4N8jH5R_M,@kempeznugroho,"Bang komeng dong ,psti seru jg",2025-11-06T13:10:42Z,0
173,UgwDJODJXovmFsOzQIV4AaABAg,YZ4N8jH5R_M,@ibnulatif7952,nex bang Komeng,2025-11-06T13:10:14Z,0
174,UgwuV6sBChymfj0Q08h4AaABAg,YZ4N8jH5R_M,@m.raiyanalhabsyi9050,"ini channel siapa sih,yt om ded di bajak kah?",2025-11-06T13:08:57Z,0
175,UgyQgNHPLWTe2mKpsiB4AaABAg,YZ4N8jH5R_M,@kethukkubon6853,Suasananya kaya lagi saur anjir😅,2025-11-06T13:04:52Z,0
176,UgyklH-bq6FsaFSR9H94AaABAg,YZ4N8jH5R_M,@siamsetiadi5033,nntn,2025-11-06T13:02:46Z,0
177,Ugz3NqC3-vhEjFV4mrJ4AaABAg,YZ4N8jH5R_M,@gieofficiall,Undang hada dan om indro,2025-11-06T12:58:30Z,0
178,UgxLyl4ueYu61YqIngp4AaABAg,YZ4N8jH5R_M,@badangyt7406,the legend lg brok yok bisa om indro,2025-11-06T12:56:20Z,0
179,UgzzACEx-KJO-ZRw57x4AaABAg,YZ4N8jH5R_M,@JatmikoTeros,Zee sama bpknya bisa nih......,2025-11-06T12:53:59Z,0
180,Ugzy-9T6SicivqGSqDp4AaABAg,YZ4N8jH5R_M,@sirwansirwan7292,Coba undang bang komeng ...,2025-11-06T12:53:58Z,0
181,UgwZIs_Ovst-TbPtYAJ4AaABAg,YZ4N8jH5R_M,@BatozarDom,🤣,2025-11-06T12:50:32Z,0
182,UgyR11aUTpdCS6a473l4AaABAg,YZ4N8jH5R_M,@MandiriWd,"Pak Jarwo diem aja udah bikin ketawa🤣

++++++++++++++++++++++++

Jangan lupa join di 乃ﾑｲ尺乇4り biar Kelen bisa ngerasain menang bermain di 乃ﾑｲ尺乇4り ya ges yaa",2025-11-06T12:49:39Z,0
183,UgxK1_z61keBkbNXMft4AaABAg,YZ4N8jH5R_M,@haries914,Sy yakin... Abis ini makin banyak yg nelpon 😂😅,2025-11-06T12:48:38Z,1
184,UgyH0UxdVjSDv7W7bex4AaABAg,YZ4N8jH5R_M,@DhnNevermind,"Jauh sebelum Rigen, Pak Jarwo udah bikin ketawa orang lewat marah-marah",2025-11-06T12:47:46Z,1
185,UgwhzkDSZp4rMh8KGi54AaABAg,YZ4N8jH5R_M,@kelilingberkuliner7070,"Mampir juga mampir gubenur sumatera hadir bupati empat lawang,❤❤❤❤❤mampir nya❤❤❤",2025-11-06T12:41:21Z,0
186,UgxLp0Td0GM7BNf-hiR4AaABAg,YZ4N8jH5R_M,@iwanjambi4975,👍🏿,2025-11-06T12:29:33Z,0
187,UgxamqtFrAUAQ7qO8Ux4AaABAg,YZ4N8jH5R_M,@SAKRALYOZI,😊,2025-11-06T12:27:12Z,0
188,UgzDtPMi2vQimfkKn2Z4AaABAg,YZ4N8jH5R_M,@terlanjurbasah770,👍😁,2025-11-06T12:26:02Z,0
189,Ugzf6RyVDklJw1g3h9p4AaABAg,YZ4N8jH5R_M,@Diahmayasari1881,"Next Pak Haji Andre sama Kenzy sama2 kocaknya,,undang dong min ke pojok Terminal",2025-11-06T12:24:38Z,1
190,UgySW1FaUyZvnQE1x6J4AaABAg,YZ4N8jH5R_M,@shangrila9530,JARWO KWAT THE BEST...👍👍 SALAH SATU IDOLA GW NIIYYY...😘😘,2025-11-06T12:21:37Z,0
191,Ugz7htBlQhn2wXYd6_Z4AaABAg,YZ4N8jH5R_M,@mfalatas,Salah satu tokoh seniman favorit sejak masih memerankan wapres. Keren juga Pak Jarwo bisa berhenti merokok secara spontan. Sehat selalu Pak Jarwo dan juga Bang Pras.,2025-11-06T12:11:53Z,1
192,UgzwL-1CRl32xhBc2nh4AaABAg,YZ4N8jH5R_M,@trisunandar,sinetron jatuh miskin.. pa jalal,2025-11-06T12:09:54Z,0
193,UgzZlGYpbxnJzYCTvfV4AaABAg,YZ4N8jH5R_M,@adhebayy6545,next hj.bolot 🤣,2025-11-06T12:05:50Z,0
194,UgyX6-CwTdZVRrsVFUR4AaABAg,YZ4N8jH5R_M,@NandaKurniawan-l6d,Kurang lama full ngakak anjir😂,2025-11-06T12:04:53Z,0
195,UgxbBAzHHPeVGjzY0dN4AaABAg,YZ4N8jH5R_M,@SabrinaUtari-v7j,B0S4N 7un9kaD ? buruan join di 𝐏𝐀𝐒𝐓𝐄𝟒𝐃,2025-11-06T11:59:20Z,0
196,Ugx0rz0AFke6ilgpFj94AaABAg,YZ4N8jH5R_M,@aadipo6703,7:49 ngaruhnya ke muka pak😅,2025-11-06T11:46:13Z,0
197,UgxYfKV4sKafSpAZCvt4AaABAg,YZ4N8jH5R_M,@Lgmnee,15:11,2025-11-06T11:44:15Z,0
198,Ugyj-30Wxswgr4NrZ_R4AaABAg,YZ4N8jH5R_M,@user-sk2mi4yc9o,Tolong kepada staf anterin orang tua ini ke studionya indra,2025-11-06T11:44:12Z,0
199,UgzNPqZY3oCdNtrBXdB4AaABAg,YZ4N8jH5R_M,@aadipo6703,"3:34  tu jokes terbang bersila, ALADIN , pras gak ngeh",2025-11-06T11:41:56Z,0
200,Ugzoyv_nS7k-SKJ_nwN4AaABAg,YZ4N8jH5R_M,@WicardaSand,Kocak and ngakak parah sih yuk bareng ᴋᴜʀɪʀꜱʟᴏᴛ,2025-11-06T11:38:58Z,0
201,Ugw5ZzbHbYxpZpwVG-J4AaABAg,YZ4N8jH5R_M,@rizkysahrulramadhan681,emosiku di buat ketawa sedih haru😂😢😅,2025-11-06T11:29:39Z,0
202,Ugxk6gOSrBKdI5Yd7tF4AaABAg,YZ4N8jH5R_M,@Mumbol23,Pak Jarwo marah² mulu,2025-11-06T11:25:15Z,2
203,UgxMIRwoxq2TuUTt68Z4AaABAg,YZ4N8jH5R_M,@sadtwelv4239,next komeng dong om botak,2025-11-06T11:24:26Z,0
204,UgwiICEhvyx_MyLoWOF4AaABAg,YZ4N8jH5R_M,@jajangrijak817,mantap,2025-11-06T11:24:10Z,0
205,Ugyc7kBc7Lk_VnBIBVZ4AaABAg,YZ4N8jH5R_M,@Haiiheloow,"Bang prass, temon sama cing abdel dong",2025-11-06T11:21:46Z,0
206,UgyfLU4i7U2nNydUxo14AaABAg,YZ4N8jH5R_M,@REZACREATORLIVE,Like,2025-11-06T11:14:49Z,1
207,UgzEvtYAbtjn1DPVbiJ4AaABAg,YZ4N8jH5R_M,@salmanalfarisi8911,🥳,2025-11-06T11:07:22Z,0
208,UgxzhfXCd_7IDwkJ_614AaABAg,YZ4N8jH5R_M,@salmanalfarisi8911,🥳,2025-11-06T11:07:15Z,0
209,UgwJynYHJG6PV1pko_14AaABAg,YZ4N8jH5R_M,@salmanalfarisi8911,🥳,2025-11-06T11:06:07Z,0
210,UgyFgMIHTtJHPRKMpnp4AaABAg,YZ4N8jH5R_M,@salmanalfarisi8911,🥳,2025-11-06T11:05:56Z,0
211,UgwMa7KEnzQK90Gd_J14AaABAg,YZ4N8jH5R_M,@andrewputrakurniawan39,semangat,2025-11-06T11:00:43Z,0
212,UgyZ9O10Icvl8am5Lr94AaABAg,YZ4N8jH5R_M,@AntoAndri02,.,2025-11-06T10:46:59Z,0
213,UgxVOoHLPT_84w3vjwV4AaABAg,YZ4N8jH5R_M,@sinatryaian6800,good,2025-11-06T10:41:23Z,0
214,UgzAH2TGVIn3c7nXnUl4AaABAg,YZ4N8jH5R_M,@raja-n2q8j,Anj pecah bngt tawa gua 🤣🤣🤣,2025-11-06T10:41:22Z,0
215,UgwjVsgk90BSoq_wQs54AaABAg,YZ4N8jH5R_M,@johnjinx8729,Next bng Komeng dong bng praz,2025-11-06T10:38:36Z,0
216,UgwSLe5n0_eE4jpdc3J4AaABAg,YZ4N8jH5R_M,@user_myUtami,Besok² bang mastur ama anaknya yg ganteng...😂,2025-11-06T10:35:04Z,0
217,UgzayiCcfJgNukv4SEt4AaABAg,YZ4N8jH5R_M,@Kepler188,Nex bng mndra sma anknya,2025-11-06T10:31:18Z,0
218,UgwY7PmLVon07QEc3ux4AaABAg,YZ4N8jH5R_M,@pakp9006,Saran aja bang...kalo minum kopi yang panas jangan di taruh di gelas  plastik ...,2025-11-06T10:30:14Z,0
219,UgziZCwIT_-4DXwVl7R4AaABAg,YZ4N8jH5R_M,@ayungmashuri9323,Oke berarti minggu pak Jarwo ada di frimawan,2025-11-06T10:29:31Z,0
220,UgyYtJVH7Ip3XLiRp9h4AaABAg,YZ4N8jH5R_M,@riskijess85,mkin sepi penonton praz sekarang.kalah ama pwk gofarr 😛,2025-11-06T10:16:57Z,1
221,UgwNcMShDDEypc8byPh4AaABAg,YZ4N8jH5R_M,@dim3022,"Next limbad ama anaknya Pras, tp gmna ya caranya wawancara limbad?",2025-11-06T10:14:35Z,0
222,UgzqqaoIoo8Xe91V3NF4AaABAg,YZ4N8jH5R_M,@ferma05,Sehat selalu pak jalal,2025-11-06T10:10:42Z,0
223,UgwqqAIbKmymBwpOoNN4AaABAg,YZ4N8jH5R_M,@Danthesatrya,"sehat-sehat terus pak jarwo, selalu menghibur 👍",2025-11-06T10:06:17Z,1
224,UgwBgu6bA2ZaKDh7Hp54AaABAg,YZ4N8jH5R_M,@Jennyhang418,Kok kangen ebel ya😭,2025-11-06T10:03:49Z,0
225,UgxLOrGZfFXkWFgK52R4AaABAg,YZ4N8jH5R_M,@rafiardika9047,"Sarannn aja nihhhhhh terminal Chanel nya dipanjangin durasinya jadi sejam kalo setengah jam,40 menit KURANGGG",2025-11-06T10:00:25Z,0
226,Ugwj_EMZjAM5pz3cfe54AaABAg,YZ4N8jH5R_M,@OpekKlip,Cara ambil gambar nya kejahuan min kurang enak di lihat,2025-11-06T09:52:08Z,1
227,UgxAVWVtB6HJONHPeAh4AaABAg,YZ4N8jH5R_M,@mahanteshhunakunti-8050,☢️ KYT4️⃣D ☢️ nggak nyangka topik ini bisa dibahas seasyik ini.,2025-11-06T09:49:56Z,0
228,UgxKYBJo_Tqvj9sj0Ad4AaABAg,YZ4N8jH5R_M,@ВагифАврумов,"Videonya singkat tapi bermakna, ☢️ KYT4️⃣D ☢️ respect!",2025-11-06T09:49:56Z,0
229,Ugztw4VGFU-nDQErWKd4AaABAg,YZ4N8jH5R_M,@DoubleMeaningGamer07,"Videonya singkat tapi bermakna, ☢️ KYT4️⃣D ☢️ respect!",2025-11-06T09:49:56Z,0
230,UgzMowawhb6N5Jxjnj54AaABAg,YZ4N8jH5R_M,@ShahbazAbbasiyt-q1z,☢️ KYT4️⃣D ☢️ nggak nyangka topik ini bisa dibahas seasyik ini.,2025-11-06T09:49:54Z,0
231,UgxKek3dPSiaPa7eDqt4AaABAg,YZ4N8jH5R_M,@sagarbhai9797,"Pesannya positif banget, ☢️ KYT4️⃣D ☢️ setuju seratus persen.",2025-11-06T09:49:54Z,31
232,Ugxim33Pn_EZ0gHv3fh4AaABAg,YZ4N8jH5R_M,@Rajabfamily_edtiz,☢️ KYT4️⃣D ☢️ ngerasa relate banget sama isi video ini.,2025-11-06T09:49:42Z,0
233,UgwUqKhKNr5yL9kiWRJ4AaABAg,YZ4N8jH5R_M,@banula_s_tech,"Pembawaannya tenang tapi meyakinkan, ☢️ KYT4️⃣D ☢️ suka banget.",2025-11-06T09:49:38Z,0
234,UgwuOjJCAxNI9ZxN2KF4AaABAg,YZ4N8jH5R_M,@westyoungeenn,"☢️ KYT4️⃣D ☢️ suka banget sama editing slow-mo-nya, keren parah!",2025-11-06T09:47:10Z,0
235,UgwgiTNqb9bMr-vVNKV4AaABAg,YZ4N8jH5R_M,@Victormathias233,"Setiap kali nonton, ☢️ KYT4️⃣D ☢️ selalu dapet insight baru.",2025-11-06T09:47:07Z,0
236,UgytlO3u3nnLqJ11St14AaABAg,YZ4N8jH5R_M,@NidaKhan-gr8my,"Ini baru konten yang edukatif tapi tetap seru, ☢️ KYT4️⃣D ☢️ dukung.",2025-11-06T09:46:59Z,0
237,Ugyvm1CWeMj5LJtXcRd4AaABAg,YZ4N8jH5R_M,@Pulsar__125c,"☢️ KYT4️⃣D ☢️ suka banget tone humor-nya, nggak maksa tapi lucu.",2025-11-06T09:46:47Z,0
238,UgxuS1YUXKKZc32pcQh4AaABAg,YZ4N8jH5R_M,@UnbreakableSpirit7766,"Wah, kamu kreatif banget, ☢️ KYT4️⃣D ☢️ kagum sama ide-idenya.",2025-11-06T09:46:46Z,0
239,Ugyvk7XtUDIQ8Q8gVgV4AaABAg,YZ4N8jH5R_M,@TrueTrend12,"☢️ KYT4️⃣D ☢️ suka banget sama hasil akhir videonya, satisfying!",2025-11-06T09:46:46Z,0
240,UgylNptFKbsR7EF2VGJ4AaABAg,YZ4N8jH5R_M,@Regix-k,☢️ KYT4️⃣D ☢️ suka konsepnya yang sederhana tapi impactful.,2025-11-06T09:46:46Z,0
241,UgzmH_H5cbf404hWXX14AaABAg,YZ4N8jH5R_M,@onlypentom,☢️ KYT4️⃣D ☢️ suka konsepnya yang sederhana tapi impactful.,2025-11-06T09:46:45Z,0
242,UgyFGjyIAYkFFFYklIJ4AaABAg,YZ4N8jH5R_M,@motivesuperbwords2003,"☢️ KYT4️⃣D ☢️ suka banget setiap detail visualnya, niat banget.",2025-11-06T09:46:17Z,0
243,UgyXA7mhdy6AC-3jZvZ4AaABAg,YZ4N8jH5R_M,@BoufaBoufa-o2o,☢️ KYT4️⃣D ☢️ suka banget sama semangat di video ini.,2025-11-06T09:46:17Z,0
244,UgyDeOJkXiKrcn8hDsR4AaABAg,YZ4N8jH5R_M,@reenameena7702,"☢️ KYT4️⃣D ☢️ suka cara kamu nyusun kalimat, natural banget.",2025-11-06T09:46:17Z,0
245,UgzbAM94h4kYl8KOTtN4AaABAg,YZ4N8jH5R_M,@IbrhimdfaallaAlhmdi,"Kualitas suaranya jernih banget, ☢️ KYT4️⃣D ☢️ suka dengerinnya.",2025-11-06T09:46:17Z,0
246,UgyVeeUFE-WkUrzBwtV4AaABAg,YZ4N8jH5R_M,@AKM__kalikatech,"Topiknya menarik banget, ☢️ KYT4️⃣D ☢️ nggak nyesel klik.",2025-11-06T09:46:17Z,0
247,Ugx83i0nuWdSGYwNLed4AaABAg,YZ4N8jH5R_M,@LASTride-z3j,"Penjelasanmu bikin hal rumit jadi mudah, ☢️ KYT4️⃣D ☢️ kagum.",2025-11-06T09:45:51Z,0
248,UgzDe8URughgTGdE7a14AaABAg,YZ4N8jH5R_M,@AriyoErshadian,"Wah, vibes-nya positif banget, ☢️ KYT4️⃣D ☢️ jadi ikut happy.",2025-11-06T09:45:48Z,0
249,Ugyz1wxlQTTgTJ6aYEB4AaABAg,YZ4N8jH5R_M,@KidsRhymesFactory,☢️ KYT4️⃣D ☢️ bener-bener terinspirasi dari video ini.,2025-11-06T09:45:48Z,0
250,UgwOLCoeLcAB0W3zAnN4AaABAg,YZ4N8jH5R_M,@vuonggia84,"Wah, visualnya memanjakan mata, ☢️ KYT4️⃣D ☢️ suka banget.",2025-11-06T09:45:48Z,0
251,UgwzWwBRx-mhBTxrq8x4AaABAg,YZ4N8jH5R_M,@BadalDas-sc3mu,☢️ KYT4️⃣D ☢️ bener-bener terinspirasi dari video ini.,2025-11-06T09:45:48Z,0
252,UgzfYqlIV8EfDFPZF7h4AaABAg,YZ4N8jH5R_M,@TTID-h4j,"Wah, vibes-nya positif banget, ☢️ KYT4️⃣D ☢️ jadi ikut happy.",2025-11-06T09:45:47Z,0
253,Ugw7fFqRxIN_cnmHm2d4AaABAg,YZ4N8jH5R_M,@PrinceShukla3k,☢️ KYT4️⃣D ☢️ suka banget sama semangat di video ini.,2025-11-06T09:45:47Z,0
254,Ugy9TTZw9uoHMb851Ch4AaABAg,YZ4N8jH5R_M,@Shankardance22,"Wah, visualnya memanjakan mata, ☢️ KYT4️⃣D ☢️ suka banget.",2025-11-06T09:45:47Z,0
255,UgxxC_0ofQ7l5zsc1MN4AaABAg,YZ4N8jH5R_M,@himanshuPrajapati-n3m,"Penjelasanmu bikin hal rumit jadi mudah, ☢️ KYT4️⃣D ☢️ kagum.",2025-11-06T09:45:47Z,0
256,UgydKvxYi9TI-y9KtnN4AaABAg,YZ4N8jH5R_M,@galihsaputra7091,"Mbkx,kok gk d kasih Minuman.😮",2025-11-06T09:43:00Z,0
257,UgwK-NjdZPbMal5743J4AaABAg,YZ4N8jH5R_M,@aryazawa,H.Malih dan H. Bolot selanjutnya,2025-11-06T09:40:04Z,0
258,UgzouIRANJKu_AC2ZeF4AaABAg,YZ4N8jH5R_M,@dediyusup4548,Undang fajar sama maelle lagi,2025-11-06T09:38:16Z,0
